FT,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,volNQdiff,volYMdiff,vpm5,vpm10,vpm15,vpm30,vpm60
1728252000000,5017,6176,4438,3881.3333,3245.5,-18.7662,13.0464,29.2597,54.5833,-116.3397,-96.8531,0.0018,0.0007,0.0007,0.0003,0.0002
1728252300000,1096,3056.5,4482.6667,3913.5,2962.5833,-64.142,-75.5503,-71.9944,-63.0053,-34.3997,-9.5341,0.0016,0.0018,0.0008,0.0004,0.0002
1728252600000,876,986,2329.6667,3259.8333,2631.5,-11.1562,-62.3981,-73.1275,-66.711,-39.87,-39.2638,0.0011,0.0014,0.0017,0.0006,0.0002
1728252900000,986,931,986,2712,2538.1667,5.9076,0,-63.6431,-61.1531,-31.4285,-69.6776,-0.0003,0.0004,0.0008,0.0008,0.0003
1728253200000,549,767.5,803.6667,2643.1667,2454.5833,-28.4691,-31.6881,-79.2295,-77.6337,-25.7309,-29.1156,-0.0036,-0.0015,-0.0005,0.0006,0.0002
1728253500000,375,462,636.6667,1483.1667,2380,-18.8312,-41.0995,-74.7163,-84.2437,-20.7613,-7.6833,0.006,0.0003,0,0.0013,0.0003
1728253800000,1474,924.5,799.3333,892.6667,2387,59.4375,84.4037,65.1232,-38.2488,-49.566,75.4145,-0.0029,-0.0011,-0.0017,-0.0003,0.0002
1728254100000,724,1099,857.6667,830.6667,2372.0833,-34.1219,-15.5849,-12.8411,-69.4783,8.7062,-27.7347,0.0021,-0.0013,-0.0002,-0.0004,0.0002
1728254400000,416,570,871.3333,754,2006.9167,-27.0175,-52.2571,-44.8276,-79.2717,15.668,-34.4451,0.0006,0.0015,-0.001,-0.0006,0.0004
1728254700000,392,404,510.6667,655,1683.5,-2.9703,-23.2376,-40.1527,-76.7152,14.2568,26.0238,-0.0019,-0.0006,0.0007,-0.0008,0.0005
1728255000000,464,428,424,640.8333,1642,8.4112,9.434,-27.5943,-71.7418,6.0861,2.7487,-0.0016,-0.0018,-0.001,-0.0005,0.0004
1728255300000,321,392.5,392.3333,631.8333,1057.5,-18.2166,-18.1818,-49.1955,-69.6454,-2.5233,-89.5624,0.0039,0.0006,-0.0002,-0.0007,0.0007
1728255600000,922,621.5,569,539.8333,716.25,48.3508,62.0387,70.7935,28.726,-1.2088,46.2901,0.003,0.0032,0.0019,0.0013,0.0003
1728255900000,492,707,578.3333,501.1667,665.9167,-30.4102,-14.928,-1.8291,-26.1169,0.8344,44.3451,-0.002,0.0012,0.0017,0.0006,0
1728256200000,258,375,557.3333,474.8333,614.4167,-31.2,-53.7081,-45.6651,-58.009,-2.3668,21.8508,0.0019,-0.0007,0.0013,0.0007,-0.0001
1728256500000,266,262,338.6667,453.8333,554.4167,1.5267,-21.4567,-41.3882,-52.0216,8.1301,23.6604,-0.0028,-0.0005,-0.0012,0.0007,-0.0002
1728256800000,387,326.5,303.6667,441,540.9167,18.5299,27.4424,-12.2449,-28.4548,-55.2889,23.1086,-0.0065,-0.005,-0.003,0.0001,-0.0002
1728257100000,334,360.5,329,443.1667,537.5,-7.3509,1.5198,-24.6333,-37.8605,-33.9979,-2.3119,0.0015,-0.0028,-0.0028,-0.0002,-0.0005
1728257400000,296,315,339,338.8333,439.3333,-6.0317,-12.6844,-12.6414,-32.6252,-0.2999,-9.4156,0.0008,0.0012,-0.0017,-0.0015,0.0002
1728257700000,195,245.5,275,289.3333,395.25,-20.5703,-29.0909,-32.6037,-50.6641,-0.0875,-6.5167,-0.0013,0,0.0006,-0.0013,-0.0001
1728258000000,260,227.5,250.3333,289.6667,382.25,14.2857,3.8615,-10.2417,-31.9817,27.8397,-9.552,-0.0029,-0.0022,-0.001,-0.002,-0.0003
1728258300000,600,430,351.6667,345.3333,399.5833,39.5349,70.6161,73.7452,50.1564,-12.8625,-0.5565,-0.0021,-0.0023,-0.0021,-0.0019,-0.0004
1728258600000,237,418.5,365.6667,320.3333,380.6667,-43.3692,-35.1869,-26.0146,-37.7408,-11.9378,-27.7095,0.0021,-0.0009,-0.0014,-0.0005,-0.0002
1728258900000,486,361.5,441,345.6667,394.4167,34.4398,10.2041,40.5979,23.2199,31.2015,62.9508,-0.0015,-0.0003,-0.0011,-0.0011,-0.0006
1728259200000,1604,1045,775.6667,563.6667,451.25,53.4928,106.7899,184.5653,255.4571,71.7341,36.7921,-0.0011,-0.0012,-0.0009,-0.0013,-0.0013
1728259500000,1322,1463,1137.3333,751.5,520.4167,-9.6377,16.2368,75.9148,154.0272,17.7753,-82.501,-0.0019,-0.0015,-0.0015,-0.0014,-0.0014
1728259800000,823,1072.5,1249.6667,845.3333,567.5,-23.2634,-34.1424,-2.642,45.022,-8.8298,32.5693,-0.0015,-0.0017,-0.0015,-0.0014,-0.0015
1728260100000,904,863.5,1016.3333,896,620.6667,4.6902,-11.0528,0.8929,45.6498,-14.6739,-28.6669,0.0003,-0.0006,-0.0011,-0.001,-0.0013
1728260400000,548,726,758.3333,947.8333,634.0833,-24.5179,-27.7363,-42.1839,-13.576,-2.3864,-50.9751,-0.0014,-0.0003,-0.0008,-0.0012,-0.001
1728260700000,414,481,622,935.8333,640.75,-13.9293,-33.4405,-55.7614,-35.3882,-19.5758,20.0628,0,-0.0008,-0.0003,-0.0011,-0.0011
1728261000000,579,496.5,513.6667,765,664.3333,16.6163,12.719,-24.3137,-12.845,-0.1852,26.0995,0,0,-0.0005,-0.0009,-0.0011
1728261300000,455,517,482.6667,620.5,686,-11.9923,-5.732,-26.672,-33.6735,7.6275,-89.025,0.0016,0.0007,0.0005,-0.0003,-0.0009
1728261600000,360,407.5,464.6667,543.3333,694.3333,-11.6564,-22.5251,-33.7423,-48.1517,-5.8735,-36.1493,0.0028,0.0021,0.0013,0.0004,-0.0007
1728261900000,418,389,411,462.3333,679.1667,7.455,1.7032,-9.589,-38.454,-13.4472,42.0993,-0.0048,-0.0013,-0.0002,-0.0004,-0.0008
1728262200000,338,378,372,427.3333,687.5833,-10.582,-9.1398,-20.9048,-50.8423,15.9906,-68.1344,0.003,-0.0013,0,0.0003,-0.0007
1728262500000,456,397,404,434.3333,685.0833,14.8615,12.8713,4.9885,-33.4388,-26.2615,33.8774,0.0016,0.0022,-0.0002,0.0006,-0.0005
1728262800000,618,537,470.6667,440.8333,602.9167,15.0838,31.3031,40.189,2.5017,-25.1323,74.3354,0.0032,0.0026,0.0027,0.0013,-0.0001
1728263100000,697,657.5,590.3333,481.1667,550.8333,6.0076,18.0689,44.8563,26.5356,41.0431,35.161,-0.0011,0.001,0.0011,0.0007,0.0002
1728263400000,552,624.5,622.3333,513.1667,528.25,-11.6093,-11.3016,7.5674,4.496,13.4984,26.8334,0.0027,0.0006,0.0015,0.0008,0.0006
1728263700000,863,707.5,704,587.3333,524.8333,21.9788,22.5852,46.9353,64.4332,32.1481,4.6673,0.002,0.0023,0.0012,0.0018,0.0008
1728264000000,1376,1119.5,930.3333,760.3333,593.8333,22.912,47.904,80.9733,131.7148,49.1568,-56.3218,0.0004,0.001,0.0013,0.0013,0.0009
1728264300000,593,984.5,944,783.1667,608.75,-39.7664,-37.1822,-24.2818,-2.5873,-15.6636,-2.5426,-0.003,-0.0006,0.0002,0.0007,0.0007
1728264600000,931,762,966.6667,835.3333,638.0833,22.1785,-3.6897,11.4525,45.9057,19.7297,26.5363,0.0032,0.0008,0.0006,0.0008,0.001
1728264900000,1189,1060,904.3333,917.3333,699.25,12.1698,31.4781,29.6148,70.0393,-15.2273,51.9808,0.0008,0.0019,0.0008,0.0011,0.001
1728265200000,1071,1130,1063.6667,1003.8333,758.5,-5.2212,0.6894,6.691,41.1997,-5.3349,35.4144,-0.0012,-0.0001,0.0009,0.0005,0.0006
1728265500000,1534,1302.5,1264.6667,1115.6667,851.5,17.7735,21.2968,37.4963,80.1527,-3.1396,32.6012,-0.0033,-0.0024,-0.0014,-0.0005,0.0003
1728265800000,1735,1634.5,1446.6667,1175.5,967.9167,6.1487,19.9309,47.5968,79.251,-38.4162,-1.2128,-0.0006,-0.0018,-0.0017,-0.0007,0.0001
1728266100000,800,1267.5,1356.3333,1210,996.5833,-36.8836,-41.0174,-33.8843,-19.7257,-0.5668,10.2151,0.0003,-0.0003,-0.0014,-0.0004,0
1728266400000,793,796.5,1109.3333,1187,1011.1667,-0.4394,-28.5156,-33.1929,-21.5757,19.5221,20.5486,0.0025,0.0014,0.0004,-0.0006,0
1728266700000,735,764,776,1111.3333,1014.3333,-3.7958,-5.2835,-33.8632,-27.5386,-0.9049,2.5223,0.001,0.0018,0.0013,-0.0006,0.0001
1728267000000,857,796,795,1075.6667,1039.75,7.6633,7.7987,-20.3285,-17.5763,3.3564,-24.3665,-0.0032,-0.0013,0,-0.0009,-0.0002
1728267300000,694,775.5,762,935.6667,1025.6667,-10.5093,-8.9239,-25.8283,-32.3367,17.9838,16.7069,0.0011,-0.0013,-0.0005,0,-0.0003
1728267600000,631,662.5,727.3333,751.6667,963.5833,-4.7547,-13.2447,-16.0532,-34.5153,36.8506,-10.5587,-0.0016,-0.0002,-0.0014,0,-0.0004
1728267900000,513,572,612.6667,703.8333,956.9167,-10.3147,-16.2677,-27.1134,-46.3903,7.83,28.9841,-0.0015,-0.0015,-0.0005,-0.0002,-0.0003
1728268200000,341,427,495,628.5,907.75,-20.1405,-31.1111,-45.7438,-62.4346,-30.1836,-20.124,0.0059,0.0015,0.0002,-0.0003,-0.0005
1728268500000,228,284.5,360.6667,544,827.6667,-19.8594,-36.7837,-58.0882,-72.4527,-48.0353,-46.0193,-0.0066,0.0009,-0.0002,-0.001,-0.0008
1728268800000,558,393,375.6667,494.1667,784.9167,41.9847,48.5359,12.9174,-28.9097,13.2605,45.8783,-0.0013,-0.0029,-0.0002,-0.0004,-0.0007
1728269100000,623,590.5,469.6667,482.3333,709,5.5038,32.6473,29.1638,-12.1298,43.0651,29.1638,0.002,0.0004,-0.0007,-0.0003,-0.0001
1728269400000,520,571.5,567,463.8333,607.75,-9.0114,-8.2892,12.1092,-14.4385,9.9725,12.7462,-0.0014,0.0004,-0.0001,-0.0002,-0.0001
1728269700000,490,505,544.3333,460,581.9167,-2.9703,-9.9816,6.5217,-15.7955,43.506,15.0583,-0.001,-0.0012,0,-0.0001,-0.0002
1728270000000,479,484.5,496.3333,483,555.75,-1.1352,-3.4923,-0.8282,-13.8102,-30.3436,-51.6661,0.0026,0.0008,0,-0.0003,-0.0003
1728270300000,399,439,456,511.5,527.75,-9.1116,-12.5,-21.9941,-24.396,13.2194,-51.7239,-0.0031,0,-0.0004,-0.0002,-0.0006
1728270600000,407,403,428.3333,486.3333,490.25,0.9926,-4.9805,-16.3125,-16.9811,13.1928,-8.6202,0.0018,-0.0006,0.0006,0.0003,-0.0001
1728270900000,342,374.5,382.6667,439.5,460.9167,-8.6782,-10.6272,-22.1843,-25.8,-21.7406,-50.1464,-0.0029,-0.0003,-0.0013,-0.0006,-0.0004
1728271200000,681,511.5,476.6667,466.3333,465.0833,33.1378,42.8671,46.0329,46.4254,-44.436,41.5686,-0.0022,-0.0024,-0.0012,-0.0008,-0.0005
1728271500000,353,517,458.6667,443.5,451.75,-31.7215,-23.0378,-20.4059,-21.8594,1.3919,-52.1706,0.0007,-0.0012,-0.0016,-0.0006,-0.0003
1728271800000,577,465,537,459.8333,471.4167,24.086,7.4488,25.4802,22.397,15.7471,54.892,-0.0009,-0.0003,-0.0011,-0.0012,-0.0008
1728272100000,456,516.5,462,469.3333,490.4167,-11.7135,-1.2987,-2.8409,-7.0178,11.8318,9.2281,0.0016,0.0002,0.0004,-0.0004,-0.0003
1728272400000,483,469.5,505.3333,482,484.1667,2.8754,-4.4195,0.2075,-0.241,-5.9178,51.1166,0.0005,0.0011,0.0003,-0.0006,-0.0002
1728272700000,246,364.5,395,466,452.75,-32.5103,-37.7215,-47.2103,-45.6654,0.4465,-24.8222,-0.003,-0.0007,0.0002,-0.0005,-0.0006
1728273000000,344,295,357.6667,409.8333,438.0833,16.6102,-3.8211,-16.0634,-21.4761,13.7643,9.342,0.0022,0,0.0002,0.0003,-0.0003
1728273300000,367,355.5,319,412.1667,427.8333,3.2349,15.047,-10.9584,-14.2189,-27.1042,15.5723,0.0014,0.0018,0.0005,0.0004,-0.0001
1728273600000,298,332.5,336.3333,365.6667,412.75,-10.3759,-11.3974,-18.505,-27.8013,12.7089,-36.0726,0.0017,0.0015,0.0017,0.0009,-0.0003
1728273900000,458,378,374.3333,366,417.6667,21.164,22.3508,25.1366,9.6568,38.1275,0.1366,0,0.0007,0.0009,0.0006,0
1728274200000,294,376,350,334.5,408.25,-21.8085,-16,-12.1076,-27.9853,-7.998,47.8924,-0.0017,-0.0007,0,0.0002,-0.0003
1728274500000,270,282,340.6667,338.5,402.25,-4.2553,-20.7436,-20.2363,-32.8776,-36.262,-53.0935,0.0009,-0.0004,-0.0002,0.0007,0
1728274800000,455,362.5,339.6667,357,383.4167,25.5172,33.9549,27.451,18.6699,-26.2817,-4.549,0.0027,0.0021,0.001,0.0009,0.0006
1728275100000,267,361,330.6667,340.3333,376.25,-26.0388,-19.254,-21.5475,-29.0365,-6.9206,-3.9004,-0.0009,0.0014,0.0013,0.0006,0.0005
1728275400000,417,342,379.6667,360.1667,362.9167,21.9298,9.8332,15.7797,14.9024,-19.535,36.0595,0.003,0.0015,0.002,0.0009,0.0009
1728275700000,332,374.5,338.6667,339.1667,352.5833,-11.3485,-1.9685,-2.113,-5.8379,11.5856,49.1065,-0.0015,0.001,0.0005,0.0007,0.0006
1728276000000,331,331.5,360,345.3333,339.9167,-0.1508,-8.0556,-4.1506,-2.6232,6.4454,10.1351,0.0015,0,0.0012,0.0012,0.0007
1728276300000,358,344.5,340.3333,360,349.25,3.9187,5.191,-0.5556,2.5054,6.1879,45.873,-0.0042,-0.0015,-0.0015,0.0003,0.0005
1728276600000,548,453,412.3333,375.5,366.25,20.9713,32.9022,45.9387,49.6246,-13.3408,-45.4406,-0.0027,-0.0033,-0.002,-0.0009,0
1728276900000,175,361.5,360.3333,360.1667,350.25,-51.5906,-51.4339,-51.4114,-50.0357,2.2094,7.4121,0.0014,-0.0017,-0.0025,-0.0007,-0.0001
1728277200000,299,237,340.6667,340.5,350.3333,26.1603,-12.2309,-12.188,-14.6527,30.2701,-4.0247,0.0017,0.0016,-0.0007,-0.0011,-0.0001
1728277500000,441,370,305,358.6667,348.9167,19.1892,44.5902,22.9554,26.3912,-28.5298,-47.7763,-0.0034,-0.0014,-0.0008,-0.0015,-0.0004
1728277800000,315,378,351.6667,356,350.6667,-16.6667,-10.4265,-11.5169,-10.1711,26.9179,-35.181,0,-0.002,-0.0009,-0.0018,-0.0003
1728278100000,379,347,378.3333,359.5,359.75,9.2219,0.1762,5.4242,5.3509,-31.071,9.5909,0.002,0.0011,-0.0007,-0.0007,-0.0002
1728278400000,390,384.5,361.3333,333.1667,354.3333,1.4304,7.9336,17.0585,10.0659,-33.4382,-54.9415,-0.0038,-0.001,-0.0007,-0.0008,-0.0008
1728278700000,554,472,441,396.3333,378.25,17.3729,25.6236,39.7813,46.464,-2.8214,30.067,-0.0014,-0.0024,-0.0011,-0.0011,-0.0009
1728279000000,1020,787,654.6667,516.5,428.5,29.6061,55.8045,97.4831,138.0397,-5.7333,27.9763,-0.0025,-0.0021,-0.0024,-0.0018,-0.0015
1728279300000,483,751.5,685.6667,523.5,441.0833,-35.7285,-29.5576,-7.7364,9.5031,3.5374,-6.4031,0.0041,-0.0003,-0.0006,-0.0006,-0.001
1728279600000,514,498.5,672.3333,556.6667,456.3333,3.1093,-23.5498,-7.6647,12.637,37.5589,17.999,-0.0015,0.0013,-0.0006,-0.0008,-0.0012
1728279900000,456,485,484.3333,569.5,464.5,-5.9794,-5.85,-19.9298,-1.8299,30.7429,-16.624,-0.0005,-0.001,0.0007,-0.0011,-0.0009
1728280200000,371,413.5,447,566.3333,449.75,-10.2781,-17.0022,-34.4909,-17.5097,22.3719,-56.8909,-0.0013,-0.0009,-0.0011,-0.0008,-0.0008
1728280500000,574,472.5,467,569.6667,483,21.4815,22.9122,0.7607,18.8406,-1.8006,-14.7949,0,-0.0005,-0.0005,-0.0006,-0.0008
1728280800000,911,742.5,618.6667,551.5,534,22.6936,47.2522,65.1859,70.5993,-9.7176,-97.3141,-0.0008,-0.0005,-0.0007,-0.0001,-0.0009
1728281100000,616,763.5,700.3333,573.6667,548.5833,-19.3189,-12.0419,7.3794,12.2892,-30.1437,24.5669,0.0024,0.0005,0.0004,-0.0002,-0.0004
1728281400000,563,589.5,696.6667,581.8333,569.25,-4.4953,-19.1866,-3.2369,-1.0979,-39.7774,-7.6452,0.0031,0.0028,0.0012,0.0005,-0.0001
1728281700000,446,504.5,541.6667,580.1667,574.8333,-11.5956,-17.6615,-23.1255,-22.4123,-23.6196,-10.7072,-0.005,-0.0005,0.0006,-0.0001,-0.0006
1728282000000,528,487,512.3333,606.3333,586.3333,8.4189,3.0579,-12.9192,-9.9488,-1.5678,-5.0354,0.0005,-0.0021,-0.0002,0.0001,-0.0003
1728282300000,443,485.5,472.3333,584.5,577.0833,-8.7539,-6.2103,-24.2087,-23.2347,29.2146,-23.2379,-0.0028,-0.001,-0.0023,-0.0002,-0.0004
1728282600000,1630,1036.5,867,704.3333,627.9167,57.26,88.0046,131.4245,159.5886,30.5218,62.2562,-0.0006,-0.0011,-0.0008,-0.0002,-0.0002
1728282900000,804,1217,959,735.6667,654.6667,-33.9359,-16.1627,9.2886,22.8106,8.2818,32.0609,0,-0.0004,-0.0008,-0.0006,-0.0004
1728283200000,782,793,1072,772.1667,677,-1.3871,-27.0522,1.2735,15.5096,5.6355,7.1558,0.0045,0.0022,0.0008,-0.0002,0.0001
1728283500000,495,638.5,693.6667,780.3333,680.25,-22.4745,-28.6401,-36.5656,-27.2326,2.262,-25.4117,-0.0005,0.0025,0.0016,0.0003,0.0001
1728283800000,874,684.5,717,838,722.1667,27.6844,21.8968,4.2959,21.0247,-17.686,9.2016,0.0014,0.0007,0.0021,0.0004,0.0003
1728284100000,1114,994,827.6667,949.8333,767.1667,12.0724,34.5952,17.2837,45.2096,21.7666,-47.1535,0,0.0006,0.0004,0.0006,0.0003
1728284400000,2981,2047.5,1656.3333,1175,939.6667,45.5922,79.9759,153.7021,217.2402,38.2588,30.3909,-0.0013,-0.0009,-0.0005,0.0001,-0
1728284700000,1472,2226.5,1855.6667,1286.3333,1011,-33.8873,-20.6754,14.4338,45.5984,6.441,9.0574,0.0015,-0.0003,-0.0003,0.0004,0
1728285000000,1948,1710,2133.6667,1480.6667,1126.4167,13.9181,-8.7018,31.5624,72.9378,22.4259,-17.8424,-0.0021,-0.0005,-0.0009,-0.0005,-0.0004
1728285300000,2463,2205.5,1961,1808.6667,1294.5,11.6754,25.5992,36.1777,90.2665,4.4908,5.9842,-0.0013,-0.0016,-0.0008,-0.0007,-0.0004
1728285600000,2913,2688,2441.3333,2148.5,1493.25,8.3705,19.32,35.583,95.0779,-16.523,-4.6389,-0.0008,-0.001,-0.0013,-0.0009,-0.0005
1728285900000,2424,2668.5,2600,2366.8333,1658.3333,-9.1625,-6.7692,2.4153,46.1709,-17.1257,-55.735,-0.0011,-0.0009,-0.0011,-0.001,-0.0005
1728286200000,2643,2533.5,2660,2310.5,1742.75,4.3221,-0.6391,14.3908,51.6569,-3.6488,18.9759,0.0007,-0.0002,-0.0004,-0.0006,-0.0004
1728286500000,2826,2734.5,2631,2536.1667,1911.25,3.3461,7.4116,11.428,47.8613,-20.9276,30.7031,-0.0017,-0.0005,-0.0007,-0.001,-0.0005
1728286800000,2600,2713,2689.6667,2644.8333,2062.75,-4.1651,-3.3337,-1.6951,26.0453,-7.6214,-13.3592,0.0004,-0.0007,-0.0002,-0.0006,-0.0006
1728287100000,1853,2226.5,2426.3333,2543.1667,2175.9167,-16.7752,-23.6296,-27.1381,-14.8405,4.4786,-10.6002,0.0009,0.0006,-0.0003,-0.0003,-0.0005
1728287400000,1612,1732.5,2021.6667,2326.3333,2237.4167,-6.9553,-20.2638,-30.7064,-27.9526,-1.8821,12.4087,-0.0011,0,0.0002,-0.0003,-0.0006
1728287700000,1135,1373.5,1533.3333,2111.5,2239.1667,-17.3644,-25.9783,-46.2467,-49.3115,-27.8536,-22.2919,-0.0004,-0.0008,-0.0001,-0.0002,-0.0006
1728288000000,2241,1688,1662.6667,2044.5,2177.5,32.7607,34.7835,9.6112,2.9162,-2.207,-88.3236,0.0021,0.0013,0.0005,0,-0.0003
1728288300000,1516,1878.5,1630.6667,1826.1667,2181.1667,-19.2973,-7.0319,-16.9846,-30.4959,1.1063,7.9743,-0.0002,0.0012,0.0008,0.0005,-0.0004
1728288600000,1435,1475.5,1730.6667,1632,2138.4167,-2.7448,-17.084,-12.0711,-32.8943,22.0812,11.0975,0.0002,0,0.0009,0.0004,-0.0002
1728288900000,1160,1297.5,1370.3333,1516.5,2029.8333,-10.5973,-15.3491,-23.5081,-42.8525,-6.6998,6.8558,-0.0022,-0.0009,-0.0006,0,-0.0002
1728289200000,856,1008,1150.3333,1390.5,1858.4167,-15.0794,-25.5868,-38.4394,-53.9393,6.1698,5.8354,0.0012,-0.0007,-0.0004,0.0003,-0.0001
1728289500000,877,866.5,964.3333,1347.5,1729.5,1.2118,-9.0563,-34.9165,-49.2917,-3.4245,15.2827,-0.0006,0.0003,-0.0007,0.0003,0
1728289800000,1227,1052,986.6667,1178.5,1611.5,16.635,24.3581,4.1154,-23.8598,21.4439,20.7821,0.0029,0.0014,0.0014,0.0002,0.0001
1728290100000,1091,1159,1065,1107.6667,1466.9167,-5.8671,2.4413,-1.5047,-25.6263,10.769,-28.0037,-0.0041,-0.0004,-0.0005,-0.0004,0.0001
1728290400000,1113,1102,1143.6667,1054,1343,0.9982,-2.6814,5.5977,-17.1258,-26.4983,6.5152,-0.0009,-0.0025,-0.0006,-0.0006,0
1728290700000,1053,1083,1085.6667,1036.1667,1276.3333,-2.7701,-3.0089,1.6246,-17.498,-31.3073,23.5918,-0.0005,-0.0007,-0.0018,-0.0003,-0.0001
1728291000000,691,872,952.3333,1008.6667,1199.5833,-20.7569,-27.4414,-31.4937,-42.3967,-9.8207,21.7437,-0.0011,-0.0007,-0.0008,-0.0006,-0.0001
1728291300000,1632,1161.5,1125.3333,1134.5,1241,40.508,45.0237,43.8519,31.5068,3.6698,45.5029,-0.0021,-0.0018,-0.0014,-0.001,-0.0003
1728291600000,2468,2050,1597,1341.3333,1259.9167,20.3902,54.5398,83.996,95.886,-55.414,12.2194,-0.0021,-0.0021,-0.002,-0.0019,-0.0009
1728291900000,2114,2291,2071.3333,1511.8333,1309.75,-7.7259,2.0599,39.8302,61.4048,16.5692,-6.7708,-0.0008,-0.0015,-0.0017,-0.0014,-0.001
1728292200000,2392,2253,2324.6667,1725,1389.5,6.1696,2.8965,38.6667,72.1483,7.8171,9.0711,0.0005,-0.0001,-0.0008,-0.001,-0.0009
1728292500000,1798,2095,2101.3333,1849.1667,1442.6667,-14.1766,-14.4353,-2.767,24.6303,16.4181,-6.2683,0,0.0003,-0.0001,-0.0009,-0.0007
1728292800000,1155,1476.5,1781.6667,1926.5,1467.5833,-21.7745,-35.1731,-40.0467,-21.2992,1.1182,-61.604,-0.0024,-0.0009,-0.0003,-0.001,-0.0009
1728293100000,1990,1572.5,1647.6667,1986.1667,1560.3333,26.5501,20.7769,0.193,27.5369,14.8178,-10.0751,-0.0009,-0.0014,-0.0009,-0.0009,-0.0009
1728293400000,1457,1723.5,1534,1817.6667,1579.5,-15.4627,-5.0196,-19.8423,-7.7556,-1.4916,-14.6431,0.0026,0.0006,-0.0002,-0.0001,-0.0009
1728293700000,1844,1650.5,1763.6667,1772.6667,1642.25,11.7237,4.5549,4.0241,12.285,22.5737,33.5874,0.0011,0.0017,0.0008,0.0002,-0.0005
1728294000000,1209,1526.5,1503.3333,1575.5,1650.25,-20.7992,-19.5787,-23.2625,-26.7384,8.9212,16.366,-0.0008,0.0003,0.0011,0,-0.0005
1728294300000,1136,1172.5,1396.3333,1465.1667,1657.1667,-3.113,-18.6441,-22.4662,-31.4493,19.1194,14.0392,-0.0009,-0.0009,0,-0.0001,-0.0005
1728294600000,719,927.5,1021.3333,1392.5,1659.5,-22.4798,-29.6018,-48.3662,-56.6737,-0.6126,6.1165,0.0021,0.0003,-0.0002,0.0004,-0.0004
1728294900000,1190,954.5,1015,1259.1667,1622.6667,24.6726,17.2414,-5.4931,-26.6639,-29.9568,0.7138,0.0011,0.0014,0.0006,0.0009,-0.0002
1728295200000,1137,1163.5,1015.3333,1205.8333,1511.75,-2.2776,11.9829,-5.7084,-24.7892,-21.629,27.2525,-0.0002,0.0004,0.0008,0.0003,0.0001
1728295500000,1144,1140.5,1157,1089.1667,1430.9167,0.3069,-1.1236,5.0344,-20.0512,2.4765,-32.3957,-0.0022,-0.0012,-0.0004,-0.0003,0
1728295800000,758,951,1013,1014,1294.75,-20.2944,-25.1728,-25.2465,-41.4559,-6.1307,40.937,0.0013,-0.0008,-0.0006,0,0
1728296100000,1072,915,991.3333,1003.3333,1234.25,17.1585,8.1372,6.8439,-13.1456,13.7122,13.1903,0.0028,0.0022,0.0005,0.0007,0.0002
1728296400000,1022,1047,950.6667,1053.8333,1223.1667,-2.3878,7.5035,-3.0207,-16.4464,23.3575,-10.9624,-0.0007,0.0011,0.0011,0.0003,0.0004
1728296700000,548,785,880.6667,946.8333,1103,-30.1911,-37.7744,-42.1229,-50.3173,-1.5637,-6.6869,0.0009,-0.0002,0.001,0.0002,0.0006
1728297000000,844,696,804.6667,898,1051.9167,21.2644,4.8882,-6.0134,-19.7655,-3.3659,12.6307,0.0021,0.0016,0.0006,0.0006,0.0004
1728297300000,968,906,786.6667,868.6667,978.9167,6.8433,23.0508,11.4351,-1.1152,-2.5719,-3.5428,0,0.001,0.001,0.0011,0.0003
1728297600000,965,966.5,925.6667,903.1667,958.5833,-0.1552,4.2492,6.8463,0.6694,-16.6437,27.3432,0.0003,0.0001,0.0007,0.0009,0.0004
1728297900000,1016,990.5,983,893.8333,948.5833,2.5745,3.3571,13.6677,7.1071,18.0863,-10.2189,-0.001,-0.0004,-0.0003,0.0001,0.0004
1728298200000,851,933.5,944,865.3333,959.5833,-8.8377,-9.8517,-1.6564,-11.3157,17.5605,-2.0912,0.0012,0,0.0001,0.0005,0.0004
1728298500000,1020,935.5,962.3333,944,945.4167,9.0326,5.9924,8.0508,7.8889,26.8179,7.4297,0.0005,0.0008,0.0002,0.0004,0.0003
1728298800000,2322,1671,1397.6667,1190.3333,1044.1667,38.9587,66.134,95.0714,122.3783,11.7327,14.4592,-0.001,-0.0005,-0.0002,-0.0002,0.0001
1728299100000,2138,2230,1826.6667,1385.3333,1127,-4.1256,17.0438,54.3311,89.7072,-12.624,31.4739,0.0002,-0.0004,-0.0002,-0.0001,0.0003
1728299400000,746,1442,1735.3333,1348.8333,1126,-48.2663,-57.0111,-44.6929,-33.7478,13.331,-1.3329,0.0007,0.0003,-0.0002,-0.0001,0.0003
1728299700000,918,832,1267.3333,1332.5,1113.1667,10.3365,-27.5644,-31.1069,-17.5326,-32.6239,-6.3578,-0.0011,-0.0003,0,-0.0001,0
1728300000000,612,765,758.6667,1292.6667,1079,-20,-19.3322,-52.656,-43.2808,-19.4185,-19.2089,0.0025,0.0003,0.0004,-0,0.0002
1728300300000,950,781,826.6667,1281,1112.5,21.6389,14.9194,-25.8392,-14.6067,5.2889,5.7398,-0.0005,0.0006,0,-0.0002,0.0001
1728300600000,733,841.5,765,1016.1667,1103.25,-12.8936,-4.183,-27.8662,-33.5599,-12.0488,-22.9411,-0.002,-0.0012,-0.0002,-0.0001,-0.0002
1728300900000,965,849,882.6667,820.6667,1103,13.6631,9.3278,17.5873,-12.5113,29.1663,-5.2362,0.0023,0.0004,0.0001,0.0003,0
