FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff
1728252000000,0.1596,0.0776,0.0561,0.0201,0.0093,0.1639,0.082,0.0719,0.0216,-0.0126,83.6735,9.4378,-4.5481,-10.2653,-0.0259,0.0248
1728252300000,0.0301,0.0949,0.0618,0.0252,0.0093,-0.1295,0.0906,0.0733,0.0316,-0.0126,92.3077,11.2434,1.916,6.4641,-0.0208,0.0057
1728252600000,0.0172,0.0237,0.069,0.0323,0.0108,-0.0129,-0.054,0.0733,0.0431,-0.0116,100,12.7787,2.2063,0.2902,-0.0219,0.0223
1728252900000,-0.0043,0.0065,0.0144,0.0352,0.0122,-0.0215,-0.0884,-0.0417,0.046,-0.0065,98.0769,11.307,3.1101,0.9038,-0.0027,-0.0056
1728253200000,-0.0344,-0.0194,-0.0072,0.0273,0.009,-0.0301,-0.0431,-0.069,0.0367,-0.0029,81.1321,5.7617,0.74,-2.3701,0.0063,-0.0075
1728253500000,0.0388,0.0022,0,0.0345,0.0122,0.0732,-0.0043,-0.069,0.0446,0.0011,98.1132,9.9991,1.8141,1.0742,-0.0224,0.0205
1728253800000,-0.0732,-0.0172,-0.023,-0.0043,0.0079,-0.1119,0.0021,-0.0373,-0.0244,0.0061,64.8148,-0.9434,-7.3083,-9.1225,0.038,-0.0219
1728254100000,0.0258,-0.0237,-0.0029,-0.005,0.0101,0.099,-0.0258,0.0043,-0.0302,0.0072,75.9259,2.0198,0.3858,7.6942,0.0046,0.031
1728254400000,0.0043,0.0151,-0.0143,-0.0072,0.0126,-0.0215,0.0323,-0.0143,-0.0395,0.0162,77.7778,1.712,3.9286,3.5428,-0.0113,0.0006
1728254700000,-0.0129,-0.0043,0.0057,-0.0086,0.0133,-0.0172,0.0194,0.0287,-0.0438,0.0158,71.6981,-1.1092,3.9947,0.0661,0.0176,-0.013
1728255000000,-0.0129,-0.0129,-0.0072,-0.005,0.0111,-0,-0.028,-0.0043,-0.0323,0.0155,66.0377,-3.8261,2.1992,-1.7956,0.0059,-0.0081
1728255300000,0.0215,0.0043,-0.0014,-0.0079,0.0133,0.0345,0.0086,0.0129,-0.0424,0.0194,61.7647,-2.1065,1.9696,-0.2295,-0.0005,0.013
1728255600000,0.0474,0.0345,0.0187,0.0122,0.0039,0.0258,0.0474,0.0129,0.0165,-0.0054,90.9091,4.1134,-1.4977,-3.4673,-0.0193,0.0292
1728255900000,-0.0172,0.0151,0.0172,0.005,0,-0.0646,0.0108,0.0244,0.01,-0.0093,72.7273,1.8519,1.7185,3.2162,0.0149,-0.0186
1728256200000,0.0086,-0.0043,0.0129,0.0057,-0.0007,0.0258,-0.0388,0.0144,0.0129,-0.0115,81.8182,3.2326,2.9662,1.2477,-0.0063,0.0173
1728256500000,-0.0129,-0.0022,-0.0072,0.0057,-0.0014,-0.0215,-0.0172,-0.0258,0.0144,-0.0137,68.1818,1.755,1.9371,-1.0291,-0.0011,-0.0056
1728256800000,-0.0431,-0.028,-0.0158,0.0007,-0.0022,-0.0301,-0.0237,-0.033,0.0057,-0.0111,22.7273,-3.7974,-2.8711,-4.8082,0.0243,-0.0298
1728257100000,0.0086,-0.0172,-0.0158,-0.0014,-0.0047,0.0517,-0.0151,-0.0287,0.0065,-0.0169,31.8182,-1.9231,3.9921,6.8632,-0.018,0.0124
1728257400000,0.0043,0.0065,-0.01,-0.0086,0.0018,-0.0043,0.0344,-0.0029,-0.0208,-0.0061,38.0952,-1.5779,2.9079,-1.0842,0.0121,-0.0179
1728257700000,-0.0043,0,0.0029,-0.0065,-0.0007,-0.0086,0.0172,0.0187,-0.0115,-0.0108,30,-2.3191,2.8977,-0.0102,-0.0051,0.0092
1728258000000,-0.0129,-0.0086,-0.0043,-0.01,-0.0022,-0.0086,-0.0151,0.0115,-0.0158,-0.0147,15,-3.8254,2.8977,0,0.0036,-0.0031
1728258300000,-0.0215,-0.0172,-0.0129,-0.0115,-0.0029,-0.0086,-0.0172,-0.0029,-0.0172,-0.0162,12,-6.4451,-1.4299,-4.3277,0.0098,-0.0229
1728258600000,0.0086,-0.0065,-0.0086,-0.0029,-0.0011,0.0302,0.0022,-0.0115,-0.0036,-0.0122,20,-5.0461,3.1391,4.569,-0.0086,0.0062
1728258900000,-0.0129,-0.0022,-0.0086,-0.0065,-0.0039,-0.0215,0.0151,-0.0043,-0.005,-0.0172,8,-6.2969,0.4602,-2.6788,0.0059,-0.0081
1728259200000,-0.0302,-0.0215,-0.0115,-0.0122,-0.0104,-0.0172,-0.0151,0.0014,-0.0036,-0.0144,14.2857,-9.0886,-6.767,-7.2272,0.002,0.0005
1728259500000,-0.0431,-0.0366,-0.0287,-0.0187,-0.0126,-0.0129,-0.0345,-0.0201,-0.0122,-0.0126,4.878,-13.3987,-2.0501,4.7169,0.022,-0.0286
1728259800000,-0.0216,-0.0323,-0.0316,-0.0201,-0.0151,0.0215,-0.0108,-0.023,-0.0101,-0.0144,2.3256,-14.3073,0.6048,2.655,0.0145,0.0092
1728260100000,0.0043,-0.0086,-0.0201,-0.0158,-0.0136,0.0259,0.028,-0.0086,-0.0043,-0.0122,9.5238,-16.28,-0.0161,-0.6209,-0.016,0.0031
1728260400000,-0.0129,-0.0043,-0.0101,-0.0194,-0.0111,-0.0173,0.028,0.0187,-0.0165,-0.009,2.7778,-18.0775,0.5996,0.6156,0.0082,-0.0056
1728260700000,0,-0.0065,-0.0029,-0.0172,-0.0118,0.0129,0.0022,0.0287,-0.0108,-0.0072,2.7778,-16.562,1.8575,1.2579,0.0094,0.0049
1728261000000,0,0,-0.0043,-0.0122,-0.0122,0,0.0043,0.0158,-0,-0.014,5.5556,-15.5269,-2.1605,-4.0179,-0.0047,0.0012
1728261300000,0.0129,0.0065,0.0043,-0.0029,-0.0108,0.0129,0.0129,0.0144,0.0158,-0.0101,13.8889,-11.116,-1.4143,0.7462,-0.0036,0.0093
1728261600000,0.0173,0.0151,0.0101,0.0036,-0.0083,0.0043,0.0151,0.0129,0.0237,-0.0061,26.4706,-6.7647,4.2957,5.71,-0.0008,0.0025
1728261900000,-0.0345,-0.0086,-0.0014,-0.0029,-0.0093,-0.0517,-0.0151,0.0029,0.0129,-0.0065,5.7143,-14.9747,0.5483,-3.7474,0.004,-0.0051
1728262200000,0.0173,-0.0086,0,0.0022,-0.0086,0.0518,-0.0237,-0.0043,0.0215,-0.0075,17.1429,-10.3734,5.6291,5.0808,-0.0032,0.0087
1728262500000,0.0129,0.0151,-0.0014,0.0043,-0.0065,-0.0043,0.0237,-0.0115,0.0215,-0.0025,29.0323,-5.4024,1.5457,-4.0834,-0.0082,0.013
1728262800000,0.0345,0.0237,0.0216,0.0101,-0.0011,0.0216,0.0323,0.023,0.0223,0.0093,85,2.1643,-5.536,-7.0817,-0.0228,0.0298
1728263100000,-0.0129,0.0108,0.0115,0.0058,0.0014,-0.0474,-0.0043,0.0115,0.0086,0.014,63.6364,0.1635,0.5043,6.0403,0.0106,-0.0143
1728263400000,0.0259,0.0065,0.0158,0.0072,0.0054,0.0388,-0.0173,0.0172,0.0036,0.0205,90.9091,6.3244,-0.7892,-1.2935,-0.0118,0.0186
1728263700000,0.0302,0.028,0.0144,0.018,0.0075,0.0043,0.0172,-0.0072,0.0208,0.0212,100,10.4066,0.1718,0.961,-0.0067,0.0106
1728264000000,0.0086,0.0194,0.0216,0.0165,0.0093,-0.0216,0.0129,0.0101,0.0144,0.0205,78.3784,8.2549,-3.792,-3.9638,0.0078,-0.0061
1728264300000,-0.0302,-0.0108,0.0029,0.0093,0.0068,-0.0388,-0.0388,-0.0129,0.005,0.0187,59.4595,-3.2693,0.7903,4.5823,0.0091,-0.0069
1728264600000,0.0517,0.0108,0.0101,0.0122,0.0111,0.0819,-0.0086,-0.0043,0.0021,0.0233,91.8919,7.5597,-2.5079,-3.2983,0.0022,0.0175
1728264900000,0.0172,0.0345,0.0129,0.0172,0.0115,-0.0345,0.0453,-0.0086,0.0115,0.0223,92.6829,12.7099,2.5834,5.0914,-0.0243,0.0149
1728265200000,-0.0215,-0.0022,0.0158,0.0093,0.0083,-0.0388,-0.0129,0.0129,0.0022,0.0165,78.5714,4.2175,0.5027,-2.0807,-0.0042,0.0006
1728265500000,-0.0862,-0.0538,-0.0302,-0.0101,0.004,-0.0646,-0.0883,-0.0402,-0.028,0.0133,27.5,-33.8298,-13.6553,-14.158,0.0182,-0.0484
1728265800000,-0.0172,-0.0517,-0.0416,-0.0144,0.0011,0.0689,-0.0495,-0.0546,-0.0309,0.0097,17.5,-39.6066,-2.6353,11.0201,0.029,-0.0421
1728266100000,0.0043,-0.0065,-0.033,-0.0086,0.0004,0.0216,0.0474,-0.0488,-0.018,0.0068,20,-34.7609,1.85,4.4853,-0.0043,0.0093
1728266400000,0.0345,0.0194,0.0072,-0.0115,0.0004,0.0302,0.0711,0.0373,-0.0237,0.0014,40,-17.6588,-0.1336,-1.9837,-0.0111,0.0162
1728266700000,0.0129,0.0237,0.0172,-0.0122,0.0025,-0.0216,0.0302,0.0589,-0.0294,0.0011,47.5,-10.5264,2.8353,2.9689,0.0129,0.0229
1728267000000,-0.0474,-0.0172,0,-0.0165,-0.0036,-0.0603,-0.0366,0.033,-0.0259,-0.009,20,-27.1274,-4.0552,-6.8905,0.0029,-0.0156
1728267300000,0.0129,-0.0172,-0.0072,0,-0.005,0.0603,-0.041,-0.0144,0.0101,-0.0126,27.5,-17.8815,1.2186,5.2738,-0.0106,0.0068
1728267600000,-0.0172,-0.0022,-0.0172,0,-0.0072,-0.0302,0.0151,-0.0345,0.0144,-0.0165,17.5,-21.0991,4.4692,3.2506,-0.0062,-0.0025
1728267900000,-0.0129,-0.0151,-0.0057,-0.0029,-0.0057,0.0043,0.0021,-0.0057,0.0057,-0.0126,10,-22.976,4.3853,-0.0839,0.0059,-0.0081
1728268200000,0.0345,0.0108,0.0014,-0.0029,-0.0072,0.0474,0.0129,0.0086,0.0086,-0.0183,30,-4.7363,1.908,-2.4773,-0.0157,0.0051
1728268500000,-0.0259,0.0043,-0.0014,-0.0093,-0.0108,-0.0604,0.0194,0.0158,0.0029,-0.0223,15,-10.9589,1.9011,-0.0069,0.0118,-0.0186
1728268800000,-0.0129,-0.0194,-0.0014,-0.0036,-0.0101,0.0129,-0.0302,0.0043,0.0129,-0.0183,8.8235,-11.835,3.4303,1.5292,-0.0011,0.0105
1728269100000,0.0216,0.0043,-0.0057,-0.0022,-0.0011,0.0345,-0,-0.0072,-0.0022,-0.005,34.7826,-3.3194,1.7268,-1.7035,-0.0192,0.018
1728269400000,-0.0129,0.0043,-0.0014,-0.0014,-0.0007,-0.0345,0.0237,-0,-0.0014,-0.0018,21.7391,-8.543,5.2926,3.5657,0.0106,0.008
1728269700000,-0.0086,-0.0108,0,-0.0007,-0.0018,0.0043,-0.0151,0.0014,0.0022,-0.0022,13.0435,-14.531,3.4416,-1.851,0.0063,-0.0087
1728270000000,0.0216,0.0065,0,-0.0029,-0.0029,0.0302,0.0022,0.0057,-0,-0.0032,34.7826,-3.1203,1.5152,-1.9264,-0.0051,0.0168
1728270300000,-0.0216,0,-0.0029,-0.0022,-0.0057,-0.0431,0.0108,-0.0014,0.0072,-0.0083,13.0435,-10.0375,0.0586,-1.4566,0.0051,-0.0069
1728270600000,0.0129,-0.0043,0.0043,0.0022,-0.0007,0.0345,-0.0108,0.0043,0.0057,0.0029,42.8571,-3.4562,3.8072,3.7486,-0.0012,0.0019
1728270900000,-0.0172,-0.0022,-0.0086,-0.0043,-0.0032,-0.0302,-0.0022,-0.0086,-0.0022,0.0018,15.3846,-9.4838,4.6819,0.8747,-0.0062,-0.005
1728271200000,-0.0259,-0.0216,-0.0101,-0.0065,-0.004,-0.0086,-0.0172,-0.0072,-0.005,0.0032,10.5263,-12.1418,2.4774,-2.2045,0.0095,-0.0087
1728271500000,0.0043,-0.0108,-0.0129,-0.0043,-0.0025,0.0302,-0.0086,-0.0173,-0.0036,0.0032,15.7895,-9.3892,4.9929,2.5155,-0.0043,0.0056
1728271800000,-0.0086,-0.0022,-0.0101,-0.0093,-0.0061,-0.0129,0.0194,-0.0014,-0.0065,0.0011,19.0476,-5.7876,2.1657,-2.8272,0.0086,-0.0124
1728272100000,0.0129,0.0022,0.0029,-0.0036,-0.0029,0.0216,0.0129,0.0129,-0.0014,0.0079,35,0.1497,2.1657,0,-0.0083,0.0118
1728272400000,0.0043,0.0086,0.0029,-0.005,-0.0014,-0.0086,0.0108,0.0158,-0.0072,0.0086,40,1.9691,6.8628,4.6971,0.0004,0.0006
1728272700000,-0.0129,-0.0043,0.0014,-0.0043,-0.0043,-0.0173,-0.0065,0.0115,-0,-0.0032,25,-2.1383,6.2353,-0.6275,0.0106,-0.0044
1728273000000,0.0129,0,0.0014,0.0022,-0.0022,0.0259,-0.0086,-0.0014,0.0086,-0.0014,40,3.3704,6.2353,0,-0.0106,0.0044
1728273300000,0.0086,0.0108,0.0029,0.0029,-0.0007,-0.0043,0.0151,-0,0.0072,0.0011,50,6.2342,2.8345,-3.4008,0.0031,0.0124
1728273600000,0.0086,0.0086,0.0101,0.0058,-0.0018,-0,0.0086,0.0086,0.0151,0.0011,60,9.6225,4.5967,1.7622,-0.011,0.0062
1728273900000,0,0.0043,0.0058,0.0036,0,-0.0086,-0.0065,0.0043,0.0072,0.0057,66.6667,9.0298,6.5765,1.9798,0.0047,-0.0062
1728274200000,-0.0086,-0.0043,0,0.0014,-0.0018,-0.0086,-0.0129,-0.0029,0.0065,-0.0011,66.6667,5.8837,3.8588,-2.7178,0.0039,-0.0173
1728274500000,0.0043,-0.0022,-0.0014,0.0043,0,0.0129,-0.0065,-0.0115,0.0086,0.0032,73.3333,7.79,4.189,0.3302,0.0004,0.0167
1728274800000,0.0216,0.0129,0.0058,0.0058,0.004,0.0173,0.0173,-0,0.0036,0.0079,84.2105,16.4564,-4.7739,-8.9629,-0.0051,0.0106
1728275100000,-0.0043,0.0086,0.0072,0.0036,0.0032,-0.0259,0.0108,0.0072,0.0007,0.0058,78.9474,12.3191,3.7093,8.4832,-0.0027,-0.0006
1728275400000,0.0216,0.0086,0.0129,0.0058,0.0058,0.0259,-0.0043,0.0144,-0,0.0119,95.2381,19.7066,1.4245,-2.2848,-0.0122,0.0106
1728275700000,-0.0086,0.0065,0.0029,0.0043,0.004,-0.0302,-0.0022,-0.0029,0.0007,0.0068,77.7778,13.5871,1.2728,-0.1517,0.0086,-0.0074
1728276000000,0.0086,0,0.0072,0.0072,0.0043,0.0172,-0.0086,-0,0.0058,0.0058,88.2353,15.437,1.4799,0.2071,-0.0063,0.0013
1728276300000,-0.0259,-0.0086,-0.0086,0.0022,0.0032,-0.0345,-0.0151,-0.0216,-0.0022,0.0075,52.9412,1.5421,-2.3866,-3.8665,0.0095,-0.0112
1728276600000,-0.0259,-0.0259,-0.0144,-0.0057,0,-0,-0.0259,-0.0172,-0.0115,0.0022,17.6471,-10.8937,-3.2334,-0.8467,0.0095,-0.01
1728276900000,0.0043,-0.0108,-0.0158,-0.0043,-0.0004,0.0302,-0.0022,-0.023,-0.0079,0.0004,23.5294,-8.9215,5.9083,9.1417,0.0004,-0.0006
1728277200000,0.0086,0.0065,-0.0043,-0.0065,-0.0004,0.0043,0.0323,0.0043,-0.0122,0.0014,35.2941,-4.9562,3.6149,-2.2934,-0.0063,0.0013
1728277500000,-0.0259,-0.0086,-0.0043,-0.0093,-0.0025,-0.0345,0.0022,0.0101,-0.0137,-0.0025,5.5556,-16.2658,-1.9004,-5.5153,0.0118,-0.0174
1728277800000,0,-0.0129,-0.0058,-0.0108,-0.0018,0.0259,-0.0194,0.0101,-0.018,-0,10.5263,-15.5729,4.9324,6.8328,-0.0094,0.0087
1728278100000,0.0129,0.0065,-0.0043,-0.0043,-0.0011,0.0129,0.0151,-0,-0.0065,-0.0011,30,-9.0136,-2.4835,-7.416,-0.0059,-0.0068
1728278400000,-0.0259,-0.0065,-0.0043,-0.0043,-0.005,-0.0388,0.0065,-0,0.0014,-0.009,9.0909,-18.8776,-3.7207,-1.2372,0.0118,-0.0013
1728278700000,-0.0129,-0.0194,-0.0086,-0.0072,-0.0057,0.0129,-0.0259,-0.0029,-0.0029,-0.009,11.5385,-15.2195,-3.3397,0.381,0.0059,-0.0167
1728279000000,-0.0432,-0.028,-0.0273,-0.0158,-0.0111,-0.0302,-0.0216,-0.023,-0.0093,-0.0169,2.9412,-15.9758,-5.1022,-1.7624,0.0126,-0.036
1728279300000,0.0345,-0.0043,-0.0072,-0.0058,-0.0075,0.0777,0.0151,-0.0029,0.0036,-0.0115,28.125,-1.0293,-0.8553,4.2468,-0.0181,0.0286
1728279600000,-0.0129,0.0108,-0.0072,-0.0079,-0.0093,-0.0475,0.0388,0.0014,0.0029,-0.0137,18.75,-3.3656,3.2648,4.1201,0.0106,0.003
1728279900000,-0.0043,-0.0086,0.0058,-0.0108,-0.0075,0.0086,-0.0043,0.0331,-0.0065,-0.0108,19.2308,-3.3071,5.2811,2.0163,-0.0004,-0.0155
1728280200000,-0.0086,-0.0065,-0.0086,-0.0079,-0.0061,-0.0043,-0.0173,-0.0014,-0.0036,-0.0061,12.5,-5.6351,6.9151,1.634,-0.0054,-0.005
1728280500000,0,-0.0043,-0.0043,-0.0058,-0.0065,0.0086,0.0043,0.0029,0.0014,-0.0061,16,-3.1085,-1.1999,-8.115,0.0047,0
1728280800000,-0.013,-0.0065,-0.0072,-0.0007,-0.0083,-0.013,-0,-0.013,0.0151,-0.0079,11.1111,-3.3925,-0.0996,1.1004,0.013,-0.0056
1728281100000,0.0259,0.0065,0.0043,-0.0022,-0.004,0.0389,0.0108,0.0129,0.0036,-0.0014,37.5,5.661,-0.2728,-0.1732,-0.0142,0.0224
1728281400000,0.0302,0.0281,0.0144,0.005,-0.0014,0.0043,0.0345,0.0187,0.0129,0.0004,66.6667,15.3655,-0.4702,-0.1974,-0.0114,-0.003
1728281700000,-0.0388,-0.0043,0.0058,-0.0007,-0.0058,-0.069,-0.0108,0.013,0.0101,-0.0047,30.4348,1.7521,-9.2824,-8.8122,0.0107,-0.0119
1728282000000,0.0043,-0.0173,-0.0014,0.0014,-0.0032,0.0432,-0.0453,-0.0058,0.0093,0.0018,42.1053,2.613,-1.2761,8.0064,-0.0114,0.0105
1728282300000,-0.0216,-0.0086,-0.0187,-0.0022,-0.004,-0.0259,-0.0043,-0.0331,0.0036,0.0018,17.6471,-5.1184,3.347,4.6231,-0.0042,-0.0007
1728282600000,-0.0173,-0.0194,-0.0115,-0.0029,-0.0018,0.0043,-0.0022,-0.0173,-0.0022,0.0093,37.931,3.5982,-5.1635,-8.5104,0.0102,-0.0025
1728282900000,0,-0.0086,-0.0129,-0.0072,-0.0047,0.0173,-0,-0.0115,-0.005,0.0029,37.931,3.6216,4.9596,10.1231,0.0047,-0.0025
1728283200000,0.0605,0.0302,0.0144,-0.0022,0.0014,0.0605,0.0497,0.0331,-0.0072,0.0108,86.2069,22.7057,-10.4368,-15.3965,-0.0323,0.0114
1728283500000,-0.0043,0.0281,0.0187,0.0036,0.0014,-0.0648,0.0367,0.0302,0.0043,0.009,82.7586,24.9626,4.3771,14.8139,-0.0051,0.013
1728283800000,0.0216,0.0086,0.0259,0.0065,0.004,0.0259,-0.0216,0.0389,0.005,0.0101,96.6667,29.751,0.7567,-3.6204,-0.0028,0.0168
1728284100000,0,0.0108,0.0058,0.0101,0.004,-0.0216,-0.0173,-0.0086,0.0122,0.0104,93.5484,26.1926,0.4061,-0.3507,0,0.0049
1728284400000,-0.0647,-0.0324,-0.0144,0.0022,-0.0004,-0.0647,-0.041,-0.0331,0.005,0.0079,45.1613,-0.8179,-12.3497,-12.7557,0.0107,-0.0058
1728284700000,0.0389,-0.0129,-0.0086,0.0086,0.0007,0.1036,-0.0237,-0.0345,0.0158,0.0047,74.1935,12.3596,-4.2419,8.1078,-0.0083,0.0168
1728285000000,-0.0691,-0.0151,-0.0316,-0.0129,-0.0076,-0.1079,0.0172,-0.0374,-0.0108,-0.0061,22.5806,-11.7068,-3.1115,1.1304,-0.0037,-0.0151
1728285300000,-0.0561,-0.0626,-0.0288,-0.0216,-0.009,0.0129,-0.0496,-0.0144,-0.0252,-0.0032,7.5,-20.054,3.09,6.2015,0.0068,-0.0181
1728285600000,-0.0389,-0.0475,-0.0547,-0.0316,-0.0126,0.0173,-0.0324,-0.046,-0.0381,-0.0094,11.5385,-16.3276,4.2775,1.1875,-0.0034,-0.0132
1728285900000,-0.0476,-0.0432,-0.0475,-0.0396,-0.0148,-0.0087,0.0194,-0.0159,-0.0496,-0.0108,6.5574,-19.867,4.9402,0.6627,-0.0183,0.0091
1728286200000,0.0303,-0.0086,-0.0187,-0.0237,-0.0108,0.0778,0.0389,0.0101,-0.0259,-0.009,18.0328,-10.9605,5.1578,0.2176,0.0191,-0.0005
1728286500000,-0.0822,-0.026,-0.0331,-0.0439,-0.0176,-0.1124,0.0173,0.0215,-0.0525,-0.013,4.1667,-20.6228,2.5116,-2.6462,0.0022,-0.0121
1728286800000,0.0173,-0.0324,-0.0115,-0.0295,-0.0212,0.0995,-0.0238,0.036,-0.0166,-0.0227,12.1622,-12.0126,5.1035,2.5919,-0.0008,-0.026
1728287100000,0.0303,0.0238,-0.0115,-0.0151,-0.0183,0.013,0.0498,0.0072,0.0065,-0.0198,21.6216,-2.4633,3.9985,-1.105,-0.0068,0.0467
1728287400000,-0.0303,0,0.0058,-0.0137,-0.0227,-0.0606,0.0324,0.0389,0.018,-0.0266,12.1622,-6.7912,-1.3434,-5.3419,0.0091,0.0253
1728287700000,-0.0087,-0.0195,-0.0029,-0.0072,-0.0234,0.0216,-0.0433,0.0086,0.0323,-0.0273,9.589,-5.5031,2.601,3.9443,0.0251,-0.0434
1728288000000,0.0822,0.0368,0.0144,0.0014,-0.0112,0.0909,0.0368,0.0259,0.0252,-0.0108,37.1429,14.7714,-6.6662,-9.2672,-0.0163,0.0096
1728288300000,-0.0043,0.0389,0.0231,0.0144,-0.0147,-0.0865,0.0584,0.0173,0.0583,-0.0155,37.8788,14.6685,3.3784,10.0446,0.002,-0.023
1728288600000,0.0043,0,0.0274,0.0123,-0.0086,0.0086,-0.0368,0.0303,0.0418,-0.0011,52,14.5671,2.3276,-1.0507,-0.0043,-0.0167
1728288900000,-0.0432,-0.0195,-0.0144,0,-0.0076,-0.0476,-0.0584,-0.0288,0.0151,0.0014,42.1053,2.6793,0.0547,-2.2729,-0.0014,-0.0089
1728289200000,0.0173,-0.013,-0.0072,0.0079,-0.0029,0.0605,-0.013,-0.0303,0.0216,0.0097,66.6667,5.9298,6.1127,6.058,-0.0008,0.0026
1728289500000,-0.0086,0.0043,-0.0115,0.0079,0.0004,-0.026,0.0238,-0.0389,0.0151,0.0151,60,2.5474,0.5251,-5.5876,0.011,-0.0062
1728289800000,0.0605,0.0259,0.0231,0.0043,0.0029,0.0692,0.0389,0.0375,0.0029,0.0137,94.1176,16.0266,-3.0705,-3.5956,-0.0229,0.0102
1728290100000,-0.0778,-0.0086,-0.0086,-0.0079,0.0032,-0.1383,-0.013,-0.0014,-0.0224,0.0209,41.1765,-4.529,-5.878,-2.8075,0.0049,-0.014
1728290400000,-0.0173,-0.0475,-0.0115,-0.0115,0.0004,0.0605,-0.0735,-0,-0.0238,0.0216,22.5806,-8.9674,0.3144,6.1924,0.0267,-0.01
1728290700000,-0.0087,-0.013,-0.0346,-0.0058,-0.0029,0.0086,-0.0043,-0.0576,-0.0058,0.0155,16.129,-10.4167,1.5476,1.2332,0.0157,-0.0174
1728291000000,-0.013,-0.0108,-0.013,-0.0108,-0.0014,-0.0043,0.0367,-0.0043,-0.0187,0.0212,9.375,-13.3152,1.4492,-0.0984,-0.0011,0.0006
1728291300000,-0.0606,-0.0368,-0.0274,-0.0195,-0.0058,-0.0476,-0.0238,-0.0159,-0.0274,0.0176,4.4444,-16.336,-3.2384,-4.6876,0.0229,-0.0226
1728291600000,-0.0909,-0.0757,-0.0548,-0.0447,-0.0202,-0.0303,-0.0649,-0.0202,-0.049,-0.009,1.5385,-15.1774,-3.5176,-0.2792,0.0203,-0.0296
1728291900000,-0.0303,-0.0606,-0.0606,-0.0368,-0.0223,0.0606,-0.0238,-0.0476,-0.0288,-0.0076,2.7397,-12.3264,-0.9942,2.5235,0.0303,-0.0282
1728292200000,0.0217,-0.0043,-0.0332,-0.0303,-0.0209,0.052,0.0714,-0.0058,-0.0188,-0.0123,16.4557,-2.7998,-1.1879,-0.1937,-0.0123,0.0207
1728292500000,0,0.0108,-0.0029,-0.0288,-0.0173,-0.0217,0.0715,0.0519,-0.0231,-0.0097,16.4557,-2.1413,5.8266,7.0145,-0.0141,0
1728292800000,-0.0477,-0.0238,-0.0087,-0.0346,-0.0227,-0.0477,-0.0195,0.0519,-0.0238,-0.0198,2.5316,-8.4805,4.7587,-1.0679,0.0053,-0.0158
1728293100000,-0.0304,-0.039,-0.026,-0.0296,-0.0245,0.0173,-0.0498,0.0072,-0.0101,-0.0249,3.4483,-6.4134,3.9712,-0.7874,0.0162,-0.0157
1728293400000,0.0651,0.0173,-0.0043,-0.0036,-0.0241,0.0954,0.0412,-0.0014,0.0411,-0.027,20.6897,5.7955,-2.6955,-6.6668,-0.0226,0.0147
1728293700000,0.0347,0.0499,0.0231,0.0072,-0.0148,-0.0304,0.0889,0.0318,0.044,-0.018,36.1111,11.3165,2.4041,5.0997,-0.0182,0.0151
1728294000000,-0.0173,0.0087,0.0275,0.0007,-0.0148,-0.052,-0.0087,0.0535,0.031,-0.0151,33.8462,8.143,6.1996,3.7955,0.022,-0.02
1728294300000,-0.0173,-0.0173,0,-0.0022,-0.0155,-0,-0.0672,0.0043,0.0267,-0.0126,28.125,5.5268,2.2848,-3.9149,-0.0086,-0.0038
1728294600000,0.026,0.0043,-0.0029,0.0101,-0.0123,0.0433,-0.0043,-0.026,0.0447,-0.0108,40,9.1374,6.035,3.7502,-0.0001,0.0176
1728294900000,0.0217,0.0238,0.0101,0.0188,-0.0054,-0.0043,0.0412,-0.0174,0.0484,0.0004,65.9091,11.2127,3.7123,-2.3227,-0.0264,0.0231
1728295200000,-0.0043,0.0087,0.0144,0.0072,0.0018,-0.026,0.0043,0.0144,0.0108,0.022,82.3529,8.8114,2.5036,-1.2087,0.0185,-0.0106
1728295500000,-0.0433,-0.0238,-0.0087,-0.0058,0.0007,-0.039,-0.0477,-0.0058,-0.013,0.0231,52.9412,0.6978,1.7181,-0.7854,0.0056,-0.0152
1728295800000,0.0173,-0.013,-0.0101,0,0.0004,0.0607,-0.0217,-0.0202,-0.0007,0.0213,64.7059,3.13,5.1108,3.3927,0.0133,-0.0049
1728296100000,0.052,0.0347,0.0087,0.0116,0.0047,0.0347,0.0585,-0.0058,0.0137,0.022,89.4737,11.0455,-3.0235,-8.1344,-0.0237,0.0115
1728296400000,-0.013,0.0195,0.0188,0.0051,0.0076,-0.065,0.0325,0.0275,-0.0051,0.0303,79.4872,7.5882,1.748,4.7716,-0.0035,-0.0032
1728296700000,0.0087,-0.0022,0.0159,0.0029,0.0108,0.0217,-0.0368,0.026,-0.0159,0.0354,83.7838,7.1701,3.9061,2.1581,0.0078,-0.0062
1728297000000,0.0303,0.0195,0.0087,0.0087,0.0079,0.0217,-0,-0,0.0014,0.0321,92.8571,11.0917,1.4809,-2.4252,-0.0186,0.0033
1728297300000,0,0.0152,0.013,0.0159,0.0051,-0.0303,0.0173,-0.0058,0.0217,0.0198,86.2069,9.9822,3.058,1.5771,0.0047,-0.0037
1728297600000,0.0043,0.0022,0.0116,0.0137,0.0069,0.0043,-0.0173,-0.0043,0.0137,0.0216,89.6552,9.3614,1.9354,-1.1226,-0.009,0.0006
